STRUCTURE,STRUCTURE_ID,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2016-01,9902
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2016-02,10532
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2016-03,29889
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2016-04,1008
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2016-05,5416
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2016-06,7700
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2016-07,14977
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2016-08,58106
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2016-09,57862
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2016-10,6386
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2016-12,10432
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2017-01,3587
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2017-02,18573
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2017-03,517
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2017-05,52866
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2017-07,97790
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2017-08,47068
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2017-09,32810
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2017-10,79077
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2017-12,10561
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2018-01,210820
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2018-03,62131
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2018-04,461
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2018-05,32744
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2018-07,22393
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2018-09,77455
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2018-10,2025
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2018-11,2705
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2018-12,33456
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2019-01,24734
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2019-04,4960
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2019-07,13221
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2019-08,10151
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2020-06,2682
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2021-04,1826
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2021-10,6068
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2022-03,28859
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2022-12,43458
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2023-06,2022
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2023-08,28856
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2024-04,11479
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2024-06,6484
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2024-11,75519
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2025-03,41345
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2025-09,15213
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2025-11,199497
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2015-01,62446
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2015-06,86735
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2016-03,85364
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2016-08,85193
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2017-04,1153
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2018-09,131096
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2019-01,3239
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2019-03,3355
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2019-07,52
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2019-10,69601
